codigo_departamento,departamento,anio,pib_total_miles_millones_cop,pib_variacion_pct_anual_vs_anio_previo,total_admitidos,total_matriculados,ratio_matriculados_sobre_admitidos,var_pct_matriculados_vs_anio_previo,ipc_nacional_total_var_mensual_media,ipc_nacional_total_var_mensual_mediana,ipc_nacional_total_var_mensual_std,ipc_nacional_educacion_var_mensual_media,ipc_nacional_educacion_var_mensual_mediana,ipc_nacional_educacion_var_mensual_std,ipc_nacional_alimentos_var_mensual_media,ipc_nacional_alimentos_var_mensual_mediana,ipc_nacional_alimentos_var_mensual_std,ipc_nacional_transporte_var_mensual_media,ipc_nacional_transporte_var_mensual_mediana,ipc_nacional_transporte_var_mensual_std,ipc_capital_total_var_mensual_media,ipc_capital_educacion_var_mensual_media,geih_td_nacional_media_anual,geih_to_nacional_media_anual,geih_tgp_nacional_media_anual,proxy_pib_miles_mm_cop_por_matriculado,spadies_td_anual_tyt,spadies_td_anual_tecnico_profesional,spadies_td_anual_tecnologico,outcome_tasa_desercion_snies,indice_vulnerabilidad_pca,indice_vulnerabilidad_teorico,cluster_km,cluster_hierarchical,pc1,pc2,cluster_KMeans
68,Santander,2023,101446.0094262661,9.057720826037771,44151.0,199944.0,4.52864034789699,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,0.7191666666666667,0.9333333333333336,10.165585191866676,57.6205466251543,64.13746922177585,0.5073721113225008,0.1495235480961531,0.1157528285465622,0.1511169513797634,0.0780208249253369,-0.0687169328106812,0.0496791764474851,0.0,0.0,-0.0687169328106812,0.2592808910937988,0
70,Sucre,2023,12704.591275413051,10.24044112545752,7070.0,39171.0,5.54045261669024,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,0.7366666666666667,0.8616666666666667,10.165585191866676,57.6205466251543,64.13746922177585,0.3243366591461298,0.1066916237716424,0.085812356979405,0.1211401425178147,0.0828115437126312,-0.4190705629689396,0.0063969149216875,0.0,0.0,-0.4190705629689396,0.0989549777794628,0
73,Tolima,2023,33735.23196416392,8.947967012157017,11462.0,69688.0,6.079916244983424,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,0.6275000000000001,0.8616666666666665,10.165585191866676,57.6205466251543,64.13746922177585,0.4840895414442073,0.0994490358126721,0.0816528272044286,0.1403269754768392,0.1031123435618637,-0.1629087998297378,0.0551489157009713,0.0,0.0,-0.1629087998297378,0.0340005495641264,0
76,Valle del Cauca,2023,153563.85834784718,9.020096267890876,53959.0,270859.0,5.019718675290498,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,0.6991666666666667,1.0291666666666666,10.165585191866676,57.6205466251543,64.13746922177585,0.5669512859009566,0.1352746705312259,0.1685258486266043,0.1151047729918509,0.0636316036045966,-0.4666129267491362,-0.0540741829308703,0.0,0.0,-0.4666129267491362,0.3012805023004359,0
81,Arauca,2023,8743.02613187126,-1.889357220271076,,,,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,,0.074074074074074,,0.074074074074074,0.0824175824175824,,0.0,,,,,0
85,Casanare,2023,23082.344018465534,-0.1729051276253428,846.0,5269.0,6.228132387706856,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,4.380782694717316,0.0765606595995288,0.0632530120481927,0.1243243243243243,0.0819721264798441,0.713900426358707,-0.0910654813533155,0.0,0.0,0.713900426358707,-1.0390216628726838,0
86,Putumayo,2023,5833.51024399328,2.6408083014146064,680.0,4722.0,6.944117647058824,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,1.2353897170676154,0.1356515093618647,0.2307692307692307,0.1351766513056835,0.1130268199233716,0.0398767179891267,0.10663886811163,0.0,0.0,0.0398767179891267,-0.7689734920219786,0
88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",2023,2285.649865430926,8.167646251919294,143.0,548.0,3.832167832167832,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,4.170893915019938,0.184652278177458,0.184652278177458,,0.1142857142857142,,0.0,,,,,0
91,Amazonas,2023,1212.823072224872,12.44839098108597,45.0,79.0,1.7555555555555555,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,15.352190787656609,0.0701754385964912,0.0,0.4,0.2092198581560283,6.301079870353237,-0.3995010848533759,1.0,1.0,6.301079870353237,1.0736372437396724,0
94,Guainía,2023,554.7227336172439,10.801329379001215,,,,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,,0.0,,0.0,0.1309090909090909,,0.0,,,,,0
